Sample:float,Data:float
"124510.0","9.1552734375E-4"
"124511.0","0.00238037109375"
"124512.0","9.1552734375E-4"
"124513.0","0.00189208984375"
"124514.0","9.1552734375E-4"
"124515.0","4.2724609375E-4"
"124516.0","0.00140380859375"
"124517.0","4.2724609375E-4"
"124518.0","0.00189208984375"
"124519.0","0.00140380859375"
"124520.0","4.2724609375E-4"
"124521.0","0.00189208984375"
"124522.0","4.2724609375E-4"
"124523.0","0.00286865234375"
"124524.0","0.10687255859375"
"124525.0","0.10198974609375"
"124526.0","0.09906005859375"
"124527.0","0.09808349609375"
"124528.0","0.09759521484375"
"124529.0","0.09661865234375"
"124530.0","0.09466552734375"
"124531.0","0.09320068359375"
"124532.0","0.09417724609375"
"124533.0","0.09368896484375"
"124534.0","0.09222412109375"
"124535.0","0.09368896484375"
"124536.0","0.09222412109375"
"124537.0","0.09173583984375"
"124538.0","0.09173583984375"
"124539.0","0.09368896484375"
"124540.0","0.09368896484375"
"124541.0","0.09417724609375"
"124542.0","0.09613037109375"
"124543.0","0.09661865234375"
"124544.0","0.09808349609375"
"124545.0","0.09857177734375"
"124546.0","0.10003662109375"
"124547.0","0.10247802734375"
"124548.0","0.10296630859375"
"124549.0","0.10540771484375"
"124550.0","0.10589599609375"
"124551.0","0.10980224609375"
"124552.0","0.10589599609375"
"124553.0","0.10491943359375"
"124554.0","0.10443115234375"
"124555.0","0.10150146484375"
"124556.0","0.09954833984375"
"124557.0","0.09808349609375"
"124558.0","0.09808349609375"
"124559.0","0.09759521484375"
"124560.0","0.09759521484375"
"124561.0","0.09808349609375"
"124562.0","0.09661865234375"
"124563.0","0.09564208984375"
"124564.0","0.09515380859375"
"124565.0","0.09613037109375"
"124566.0","0.09710693359375"
"124567.0","0.09564208984375"
"124568.0","0.09857177734375"
"124569.0","0.09857177734375"
"124570.0","0.09954833984375"
"124571.0","0.10052490234375"
"124572.0","0.10101318359375"
"124573.0","0.10394287109375"
"124574.0","0.10589599609375"
"124575.0","0.10882568359375"
"124576.0","0.11029052734375"
"124577.0","0.10980224609375"
"124578.0","0.11273193359375"
"124579.0","9.1552734375E-4"
"124580.0","0.00140380859375"
"124581.0","-6.103515625E-5"
"124582.0","4.2724609375E-4"
"124583.0","9.1552734375E-4"
"124584.0","4.2724609375E-4"
"124585.0","0.00140380859375"
