Sample:float,Data:float
"115635.0","0.10894775390625"
"115636.0","0.10699462890625"
"115637.0","0.10552978515625"
"115638.0","0.10308837890625"
"115639.0","0.10162353515625"
"115640.0","0.10015869140625"
"115641.0","0.09967041015625"
"115642.0","0.09918212890625"
"115643.0","0.09869384765625"
"115644.0","0.09771728515625"
"115645.0","0.09820556640625"
"115646.0","0.09722900390625"
"115647.0","0.09722900390625"
"115648.0","0.09576416015625"
"115649.0","0.09478759765625"
"115650.0","0.09625244140625"
"115651.0","0.09576416015625"
"115652.0","0.09576416015625"
"115653.0","0.09771728515625"
"115654.0","0.09869384765625"
"115655.0","0.10162353515625"
"115656.0","0.10260009765625"
"115657.0","0.10308837890625"
"115658.0","0.10455322265625"
"115659.0","0.10650634765625"
"115660.0","0.11138916015625"
"115661.0","0.10601806640625"
"115662.0","0.10357666015625"
"115663.0","0.10113525390625"
"115664.0","0.09918212890625"
"115665.0","0.09771728515625"
"115666.0","0.09478759765625"
"115667.0","0.09625244140625"
"115668.0","0.09478759765625"
"115669.0","0.09283447265625"
"115670.0","0.09136962890625"
"115671.0","0.09136962890625"
"115672.0","0.09039306640625"
"115673.0","0.09136962890625"
"115674.0","0.09136962890625"
"115675.0","0.09136962890625"
"115676.0","0.09234619140625"
"115677.0","0.09088134765625"
"115678.0","0.09234619140625"
"115679.0","0.09381103515625"
"115680.0","0.09429931640625"
"115681.0","0.09722900390625"
"115682.0","0.09820556640625"
"115683.0","0.09869384765625"
"115684.0","0.09967041015625"
"115685.0","0.09869384765625"
"115686.0","0.10113525390625"
"115687.0","0.07183837890625"
"115688.0","-9.1552734375E-4"
"115689.0","-4.2724609375E-4"
"115690.0","-9.1552734375E-4"
"115691.0","-0.00140380859375"
"115692.0","-4.2724609375E-4"
"115693.0","-9.1552734375E-4"
"115694.0","-9.1552734375E-4"
"115695.0","-9.1552734375E-4"
"115696.0","-9.1552734375E-4"
"115697.0","-4.2724609375E-4"
"115698.0","-4.2724609375E-4"
"115699.0","-9.1552734375E-4"
"115700.0","-0.00140380859375"
"115701.0","-9.1552734375E-4"
"115702.0","-9.1552734375E-4"
"115703.0","-4.2724609375E-4"
"115704.0","6.103515625E-5"
"115705.0","-0.00140380859375"
"115706.0","-4.2724609375E-4"
"115707.0","-4.2724609375E-4"
"115708.0","6.103515625E-5"
"115709.0","-9.1552734375E-4"
"115710.0","-4.2724609375E-4"
"115711.0","-4.2724609375E-4"
"115712.0","-9.1552734375E-4"
"115713.0","-9.1552734375E-4"
"115714.0","-0.10247802734375"
"115715.0","-0.10638427734375"
"115716.0","-0.10345458984375"
"115717.0","-0.10052490234375"
"115718.0","-0.09954833984375"
"115719.0","-0.10052490234375"
"115720.0","-0.09808349609375"
"115721.0","-0.09906005859375"
"115722.0","-0.09613037109375"
"115723.0","-0.09613037109375"
"115724.0","-0.09710693359375"
"115725.0","-0.09613037109375"
"115726.0","-0.09759521484375"
"115727.0","-0.09661865234375"
"115728.0","-0.09710693359375"
"115729.0","-0.09661865234375"
"115730.0","-0.09759521484375"
"115731.0","-0.10101318359375"
"115732.0","-0.10003662109375"
"115733.0","-0.10003662109375"
"115734.0","-0.10345458984375"
"115735.0","-0.10443115234375"
"115736.0","-0.10638427734375"
"115737.0","-0.10931396484375"
"115738.0","-0.11029052734375"
"115739.0","-0.11322021484375"
"115740.0","-0.11224365234375"
"115741.0","-0.11224365234375"
"115742.0","-0.10980224609375"
"115743.0","-0.10638427734375"
"115744.0","-0.10638427734375"
"115745.0","-0.10443115234375"
"115746.0","-0.10394287109375"
"115747.0","-0.10296630859375"
"115748.0","-0.10150146484375"
"115749.0","-0.10003662109375"
"115750.0","-0.10052490234375"
"115751.0","-0.10101318359375"
"115752.0","-0.10052490234375"
"115753.0","-0.10052490234375"
"115754.0","-0.09857177734375"
"115755.0","-0.09954833984375"
"115756.0","-0.10101318359375"
"115757.0","-0.10150146484375"
"115758.0","-0.10345458984375"
"115759.0","-0.10394287109375"
"115760.0","-0.10491943359375"
"115761.0","-0.10589599609375"
"115762.0","-0.10638427734375"
"115763.0","-0.10784912109375"
"115764.0","-0.11126708984375"
"115765.0","-0.11126708984375"
"115766.0","-0.11273193359375"
"115767.0","-0.11322021484375"
"115768.0","-0.11614990234375"
"115769.0","-4.2724609375E-4"
"115770.0","6.103515625E-5"
"115771.0","6.103515625E-5"
"115772.0","6.103515625E-5"
"115773.0","-9.1552734375E-4"
"115774.0","5.4931640625E-4"
"115775.0","-4.2724609375E-4"
"115776.0","-9.1552734375E-4"
"115777.0","6.103515625E-5"
"115778.0","-9.1552734375E-4"
"115779.0","-4.2724609375E-4"
"115780.0","-4.2724609375E-4"
"115781.0","-4.2724609375E-4"
"115782.0","-4.2724609375E-4"
"115783.0","-4.2724609375E-4"
"115784.0","-9.1552734375E-4"
"115785.0","-4.2724609375E-4"
"115786.0","-9.1552734375E-4"
"115787.0","-0.00140380859375"
"115788.0","-4.2724609375E-4"
"115789.0","-0.00140380859375"
"115790.0","-4.2724609375E-4"
"115791.0","-0.00140380859375"
"115792.0","-9.1552734375E-4"
"115793.0","-4.2724609375E-4"
"115794.0","-9.1552734375E-4"
"115795.0","-0.01263427734375"
"115796.0","0.10943603515625"
"115797.0","0.10748291015625"
"115798.0","0.10552978515625"
"115799.0","0.10260009765625"
